sar_path,optical_path,roi
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_18\ROIs1158_spring_s1_18_p568.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_18\ROIs1158_spring_s2_18_p568.png,18
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_60\ROIs1158_spring_s1_60_p145.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_60\ROIs1158_spring_s2_60_p145.png,60
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p744.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p744.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_18\ROIs1158_spring_s1_18_p928.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_18\ROIs1158_spring_s2_18_p928.png,18
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p1106.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p1106.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_115\ROIs1158_spring_s1_115_p552.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_115\ROIs1158_spring_s2_115_p552.png,115
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_60\ROIs1158_spring_s1_60_p759.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_60\ROIs1158_spring_s2_60_p759.png,60
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_145\ROIs1158_spring_s1_145_p987.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_145\ROIs1158_spring_s2_145_p987.png,145
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_60\ROIs1158_spring_s1_60_p528.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_60\ROIs1158_spring_s2_60_p528.png,60
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_60\ROIs1158_spring_s1_60_p393.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_60\ROIs1158_spring_s2_60_p393.png,60
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_92\ROIs1158_spring_s1_92_p419.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_92\ROIs1158_spring_s2_92_p419.png,92
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_35\ROIs1158_spring_s1_35_p981.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_35\ROIs1158_spring_s2_35_p981.png,35
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_84\ROIs1158_spring_s1_84_p279.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_84\ROIs1158_spring_s2_84_p279.png,84
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1092.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1092.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p357.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p357.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_23\ROIs1158_spring_s1_23_p469.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_23\ROIs1158_spring_s2_23_p469.png,23
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_35\ROIs1158_spring_s1_35_p139.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_35\ROIs1158_spring_s2_35_p139.png,35
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_144\ROIs1158_spring_s1_144_p865.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_144\ROIs1158_spring_s2_144_p865.png,144
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p286.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p286.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_70\ROIs1158_spring_s1_70_p670.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_70\ROIs1158_spring_s2_70_p670.png,70
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p709.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p709.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_26\ROIs1158_spring_s1_26_p710.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_26\ROIs1158_spring_s2_26_p710.png,26
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_79\ROIs1158_spring_s1_79_p553.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_79\ROIs1158_spring_s2_79_p553.png,79
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p832.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p832.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_15\ROIs1158_spring_s1_15_p1057.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_15\ROIs1158_spring_s2_15_p1057.png,15
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p404.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p404.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_65\ROIs1158_spring_s1_65_p1206.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_65\ROIs1158_spring_s2_65_p1206.png,65
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_115\ROIs1158_spring_s1_115_p36.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_115\ROIs1158_spring_s2_115_p36.png,115
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_79\ROIs1158_spring_s1_79_p261.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_79\ROIs1158_spring_s2_79_p261.png,79
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_3\ROIs1158_spring_s1_3_p738.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_3\ROIs1158_spring_s2_3_p738.png,3
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p593.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p593.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_35\ROIs1158_spring_s1_35_p588.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_35\ROIs1158_spring_s2_35_p588.png,35
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_71\ROIs1158_spring_s1_71_p236.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_71\ROIs1158_spring_s2_71_p236.png,71
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p267.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p267.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_98\ROIs1158_spring_s1_98_p790.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_98\ROIs1158_spring_s2_98_p790.png,98
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_7\ROIs1158_spring_s1_7_p220.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_7\ROIs1158_spring_s2_7_p220.png,7
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_92\ROIs1158_spring_s1_92_p462.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_92\ROIs1158_spring_s2_92_p462.png,92
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_110\ROIs1158_spring_s1_110_p858.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_110\ROIs1158_spring_s2_110_p858.png,110
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_145\ROIs1158_spring_s1_145_p750.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_145\ROIs1158_spring_s2_145_p750.png,145
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p821.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p821.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_115\ROIs1158_spring_s1_115_p688.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_115\ROIs1158_spring_s2_115_p688.png,115
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p771.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p771.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_37\ROIs1158_spring_s1_37_p543.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_37\ROIs1158_spring_s2_37_p543.png,37
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_2\ROIs1158_spring_s1_2_p615.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_2\ROIs1158_spring_s2_2_p615.png,2
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1471.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1471.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_137\ROIs1158_spring_s1_137_p723.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_137\ROIs1158_spring_s2_137_p723.png,137
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_111\ROIs1158_spring_s1_111_p244.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_111\ROIs1158_spring_s2_111_p244.png,111
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_49\ROIs1158_spring_s1_49_p29.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_49\ROIs1158_spring_s2_49_p29.png,49
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_17\ROIs1158_spring_s1_17_p603.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_17\ROIs1158_spring_s2_17_p603.png,17
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_37\ROIs1158_spring_s1_37_p105.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_37\ROIs1158_spring_s2_37_p105.png,37
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_9\ROIs1158_spring_s1_9_p1016.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_9\ROIs1158_spring_s2_9_p1016.png,9
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p334.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p334.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_54\ROIs1158_spring_s1_54_p894.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_54\ROIs1158_spring_s2_54_p894.png,54
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p1148.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p1148.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_42\ROIs1158_spring_s1_42_p218.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_42\ROIs1158_spring_s2_42_p218.png,42
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_120\ROIs1158_spring_s1_120_p385.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_120\ROIs1158_spring_s2_120_p385.png,120
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p415.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p415.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_2\ROIs1158_spring_s1_2_p780.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_2\ROIs1158_spring_s2_2_p780.png,2
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_26\ROIs1158_spring_s1_26_p891.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_26\ROIs1158_spring_s2_26_p891.png,26
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_144\ROIs1158_spring_s1_144_p444.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_144\ROIs1158_spring_s2_144_p444.png,144
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_90\ROIs1158_spring_s1_90_p888.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_90\ROIs1158_spring_s2_90_p888.png,90
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_41\ROIs1158_spring_s1_41_p539.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_41\ROIs1158_spring_s2_41_p539.png,41
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_137\ROIs1158_spring_s1_137_p270.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_137\ROIs1158_spring_s2_137_p270.png,137
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p1618.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p1618.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_137\ROIs1158_spring_s1_137_p148.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_137\ROIs1158_spring_s2_137_p148.png,137
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p1214.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p1214.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_65\ROIs1158_spring_s1_65_p369.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_65\ROIs1158_spring_s2_65_p369.png,65
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p869.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p869.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_114\ROIs1158_spring_s1_114_p120.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_114\ROIs1158_spring_s2_114_p120.png,114
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_100\ROIs1158_spring_s1_100_p23.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_100\ROIs1158_spring_s2_100_p23.png,100
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p517.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p517.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p420.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p420.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_63\ROIs1158_spring_s1_63_p1384.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_63\ROIs1158_spring_s2_63_p1384.png,63
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p120.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p120.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_9\ROIs1158_spring_s1_9_p726.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_9\ROIs1158_spring_s2_9_p726.png,9
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_70\ROIs1158_spring_s1_70_p455.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_70\ROIs1158_spring_s2_70_p455.png,70
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_115\ROIs1158_spring_s1_115_p534.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_115\ROIs1158_spring_s2_115_p534.png,115
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_37\ROIs1158_spring_s1_37_p422.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_37\ROIs1158_spring_s2_37_p422.png,37
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_98\ROIs1158_spring_s1_98_p291.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_98\ROIs1158_spring_s2_98_p291.png,98
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p685.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p685.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_37\ROIs1158_spring_s1_37_p982.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_37\ROIs1158_spring_s2_37_p982.png,37
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_111\ROIs1158_spring_s1_111_p416.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_111\ROIs1158_spring_s2_111_p416.png,111
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p760.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p760.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_87\ROIs1158_spring_s1_87_p11.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_87\ROIs1158_spring_s2_87_p11.png,87
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p159.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p159.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_49\ROIs1158_spring_s1_49_p737.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_49\ROIs1158_spring_s2_49_p737.png,49
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p545.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p545.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_3\ROIs1158_spring_s1_3_p847.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_3\ROIs1158_spring_s2_3_p847.png,3
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p723.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p723.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_71\ROIs1158_spring_s1_71_p444.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_71\ROIs1158_spring_s2_71_p444.png,71
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_43\ROIs1158_spring_s1_43_p65.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_43\ROIs1158_spring_s2_43_p65.png,43
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p826.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p826.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_5\ROIs1158_spring_s1_5_p630.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_5\ROIs1158_spring_s2_5_p630.png,5
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_127\ROIs1158_spring_s1_127_p844.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_127\ROIs1158_spring_s2_127_p844.png,127
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_143\ROIs1158_spring_s1_143_p293.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_143\ROIs1158_spring_s2_143_p293.png,143
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_143\ROIs1158_spring_s1_143_p605.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_143\ROIs1158_spring_s2_143_p605.png,143
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_45\ROIs1158_spring_s1_45_p437.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_45\ROIs1158_spring_s2_45_p437.png,45
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_27\ROIs1158_spring_s1_27_p389.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_27\ROIs1158_spring_s2_27_p389.png,27
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_80\ROIs1158_spring_s1_80_p1066.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_80\ROIs1158_spring_s2_80_p1066.png,80
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_17\ROIs1158_spring_s1_17_p501.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_17\ROIs1158_spring_s2_17_p501.png,17
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p260.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p260.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p205.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p205.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1291.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1291.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p1550.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p1550.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p849.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p849.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1083.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1083.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_15\ROIs1158_spring_s1_15_p422.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_15\ROIs1158_spring_s2_15_p422.png,15
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_136\ROIs1158_spring_s1_136_p776.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_136\ROIs1158_spring_s2_136_p776.png,136
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_47\ROIs1158_spring_s1_47_p253.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_47\ROIs1158_spring_s2_47_p253.png,47
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_56\ROIs1158_spring_s1_56_p1118.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_56\ROIs1158_spring_s2_56_p1118.png,56
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_42\ROIs1158_spring_s1_42_p839.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_42\ROIs1158_spring_s2_42_p839.png,42
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_18\ROIs1158_spring_s1_18_p963.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_18\ROIs1158_spring_s2_18_p963.png,18
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_95\ROIs1158_spring_s1_95_p1010.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_95\ROIs1158_spring_s2_95_p1010.png,95
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_59\ROIs1158_spring_s1_59_p41.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_59\ROIs1158_spring_s2_59_p41.png,59
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_35\ROIs1158_spring_s1_35_p1030.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_35\ROIs1158_spring_s2_35_p1030.png,35
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_68\ROIs1158_spring_s1_68_p1612.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_68\ROIs1158_spring_s2_68_p1612.png,68
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_52\ROIs1158_spring_s1_52_p280.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_52\ROIs1158_spring_s2_52_p280.png,52
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_112\ROIs1158_spring_s1_112_p155.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_112\ROIs1158_spring_s2_112_p155.png,112
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_53\ROIs1158_spring_s1_53_p241.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_53\ROIs1158_spring_s2_53_p241.png,53
C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s1_6\ROIs1158_spring_s1_6_p658.png,C:\Users\ADITYA SHAHI\Downloads\ROIs1158_spring\s2_6\ROIs1158_spring_s2_6_p658.png,6
